year ,station_name,station_id,latitude,longitude,swe_average
2010,Lynx Pass,607,40.07832,-106.67095,3
2011,Lynx Pass,607,40.07832,-106.67095,5.7
2012,Lynx Pass,607,40.07832,-106.67095,1.8
2013,Lynx Pass,607,40.07832,-106.67095,3.2
2014,Lynx Pass,607,40.07832,-106.67095,4
2015,Lynx Pass,607,40.07832,-106.67095,2.7
2016,Lynx Pass,607,40.07832,-106.67095,3.4
2017,Lynx Pass,607,40.07832,-106.67095,2.6
2018,Lynx Pass,607,40.07832,-106.67095,2.4
2019,Lynx Pass,607,40.07832,-106.67095,3.4
2020,Lynx Pass,607,40.07832,-106.67095,3.7
2021,Lynx Pass,607,40.07832,-106.67095,2.3
2022,Lynx Pass,607,40.07832,-106.67095,2.3
2023,Lynx Pass,607,40.07832,-106.67095,4
2024,Lynx Pass,607,40.07832,-106.67095,2.8
1994,Mancos,905,37.43109,-108.17005,1.4
1995,Mancos,905,37.43109,-108.17005,7.2
1996,Mancos,905,37.43109,-108.17005,3.7
1997,Mancos,905,37.43109,-108.17005,7.3
1998,Mancos,905,37.43109,-108.17005,5.3
1999,Mancos,905,37.43109,-108.17005,2.5
2000,Mancos,905,37.43109,-108.17005,3.8
2001,Mancos,905,37.43109,-108.17005,5.4
2002,Mancos,905,37.43109,-108.17005,2.3
2003,Mancos,905,37.43109,-108.17005,3.9
2004,Mancos,905,37.43109,-108.17005,3.9
2005,Mancos,905,37.43109,-108.17005,7.4
2006,Mancos,905,37.43109,-108.17005,2
2007,Mancos,905,37.43109,-108.17005,2.3
2008,Mancos,905,37.43109,-108.17005,7
2009,Mancos,905,37.43109,-108.17005,4.7
2010,Mancos,905,37.43109,-108.17005,6.2
2011,Mancos,905,37.43109,-108.17005,5.3
2012,Mancos,905,37.43109,-108.17005,2.6
2013,Mancos,905,37.43109,-108.17005,3.4
2014,Mancos,905,37.43109,-108.17005,2.2
2015,Mancos,905,37.43109,-108.17005,2
2016,Mancos,905,37.43109,-108.17005,5.3
2017,Mancos,905,37.43109,-108.17005,7.5
2018,Mancos,905,37.43109,-108.17005,1.4
2019,Mancos,905,37.43109,-108.17005,7
2020,Mancos,905,37.43109,-108.17005,3.6
2021,Mancos,905,37.43109,-108.17005,2.1
2022,Mancos,905,37.43109,-108.17005,3.6
2023,Mancos,905,37.43109,-108.17005,6.4
2024,Mancos,905,37.43109,-108.17005,3.7
1980,Mc Clure Pass,618,39.12899,-107.28834,0.7
1981,Mc Clure Pass,618,39.12899,-107.28834,2.6
1982,Mc Clure Pass,618,39.12899,-107.28834,5.9
1983,Mc Clure Pass,618,39.12899,-107.28834,7.7
1984,Mc Clure Pass,618,39.12899,-107.28834,9.2
1985,Mc Clure Pass,618,39.12899,-107.28834,7.7
1986,Mc Clure Pass,618,39.12899,-107.28834,5.5
1987,Mc Clure Pass,618,39.12899,-107.28834,3.5
1988,Mc Clure Pass,618,39.12899,-107.28834,4.3
1989,Mc Clure Pass,618,39.12899,-107.28834,4.7
1990,Mc Clure Pass,618,39.12899,-107.28834,2.6
1991,Mc Clure Pass,618,39.12899,-107.28834,5.3
1992,Mc Clure Pass,618,39.12899,-107.28834,4
1993,Mc Clure Pass,618,39.12899,-107.28834,8.8
1994,Mc Clure Pass,618,39.12899,-107.28834,4.8
1995,Mc Clure Pass,618,39.12899,-107.28834,8.7
1996,Mc Clure Pass,618,39.12899,-107.28834,5.1
1997,Mc Clure Pass,618,39.12899,-107.28834,8.4
1998,Mc Clure Pass,618,39.12899,-107.28834,6.6
1999,Mc Clure Pass,618,39.12899,-107.28834,3.5
2000,Mc Clure Pass,618,39.12899,-107.28834,3.9
2001,Mc Clure Pass,618,39.12899,-107.28834,4.1
2002,Mc Clure Pass,618,39.12899,-107.28834,3.4
2003,Mc Clure Pass,618,39.12899,-107.28834,4.8
2004,Mc Clure Pass,618,39.12899,-107.28834,4.2
2005,Mc Clure Pass,618,39.12899,-107.28834,7.7
2006,Mc Clure Pass,618,39.12899,-107.28834,5.5
2007,Mc Clure Pass,618,39.12899,-107.28834,4.1
2008,Mc Clure Pass,618,39.12899,-107.28834,7.9
2009,Mc Clure Pass,618,39.12899,-107.28834,6
2010,Mc Clure Pass,618,39.12899,-107.28834,4.9
2011,Mc Clure Pass,618,39.12899,-107.28834,7.5
2012,Mc Clure Pass,618,39.12899,-107.28834,2.8
2013,Mc Clure Pass,618,39.12899,-107.28834,4.2
2014,Mc Clure Pass,618,39.12899,-107.28834,5.1
2015,Mc Clure Pass,618,39.12899,-107.28834,2.8
2016,Mc Clure Pass,618,39.12899,-107.28834,4.7
2017,Mc Clure Pass,618,39.12899,-107.28834,4.4
2018,Mc Clure Pass,618,39.12899,-107.28834,2
2019,Mc Clure Pass,618,39.12899,-107.28834,5.6
2020,Mc Clure Pass,618,39.12899,-107.28834,4.4
2021,Mc Clure Pass,618,39.12899,-107.28834,3
2022,Mc Clure Pass,618,39.12899,-107.28834,4.3
2023,Mc Clure Pass,618,39.12899,-107.28834,8.3
2024,Mc Clure Pass,618,39.12899,-107.28834,3.8
2002,Mccoy Park,1040,39.60231,-106.544,4.9
2003,Mccoy Park,1040,39.60231,-106.544,4.4
2004,Mccoy Park,1040,39.60231,-106.544,3.4
2005,Mccoy Park,1040,39.60231,-106.544,4.7
2006,Mccoy Park,1040,39.60231,-106.544,4.5
2007,Mccoy Park,1040,39.60231,-106.544,3.7
2008,Mccoy Park,1040,39.60231,-106.544,5.3
2009,Mccoy Park,1040,39.60231,-106.544,5.4
2010,Mccoy Park,1040,39.60231,-106.544,3.5
2011,Mccoy Park,1040,39.60231,-106.544,6.1
2012,Mccoy Park,1040,39.60231,-106.544,1.8
2013,Mccoy Park,1040,39.60231,-106.544,3.5
2014,Mccoy Park,1040,39.60231,-106.544,4.8
2015,Mccoy Park,1040,39.60231,-106.544,3.4
2016,Mccoy Park,1040,39.60231,-106.544,4.6
2017,Mccoy Park,1040,39.60231,-106.544,3.7
2018,Mccoy Park,1040,39.60231,-106.544,2.4
2019,Mccoy Park,1040,39.60231,-106.544,5.3
2020,Mccoy Park,1040,39.60231,-106.544,4.3
2021,Mccoy Park,1040,39.60231,-106.544,2.4
2022,Mccoy Park,1040,39.60231,-106.544,4.7
2023,Mccoy Park,1040,39.60231,-106.544,5.9
2024,Mccoy Park,1040,39.60231,-106.544,4.7
1995,Medano Pass,914,37.85192,-105.43666,0
1996,Medano Pass,914,37.85192,-105.43666,1.3
1997,Medano Pass,914,37.85192,-105.43666,2.4
1998,Medano Pass,914,37.85192,-105.43666,2.5
1999,Medano Pass,914,37.85192,-105.43666,0.7
2000,Medano Pass,914,37.85192,-105.43666,1.2
2001,Medano Pass,914,37.85192,-105.43666,1.8
2002,Medano Pass,914,37.85192,-105.43666,1
2003,Medano Pass,914,37.85192,-105.43666,1.4
2004,Medano Pass,914,37.85192,-105.43666,1.3
2005,Medano Pass,914,37.85192,-105.43666,2.4
2006,Medano Pass,914,37.85192,-105.43666,0.5
2007,Medano Pass,914,37.85192,-105.43666,1.5
2008,Medano Pass,914,37.85192,-105.43666,2.8
2009,Medano Pass,914,37.85192,-105.43666,1.6
2010,Medano Pass,914,37.85192,-105.43666,1.5
2011,Medano Pass,914,37.85192,-105.43666,1.1
2012,Medano Pass,914,37.85192,-105.43666,1.6
2013,Medano Pass,914,37.85192,-105.43666,1.3
2014,Medano Pass,914,37.85192,-105.43666,1
2015,Medano Pass,914,37.85192,-105.43666,1.4
2016,Medano Pass,914,37.85192,-105.43666,1.5
2017,Medano Pass,914,37.85192,-105.43666,1.6
2018,Medano Pass,914,37.85192,-105.43666,0.5
2019,Medano Pass,914,37.85192,-105.43666,2.4
2020,Medano Pass,914,37.85192,-105.43666,2.1
2021,Medano Pass,914,37.85192,-105.43666,1.8
2022,Medano Pass,914,37.85192,-105.43666,1.5
2023,Medano Pass,914,37.85192,-105.43666,1
2024,Medano Pass,914,37.85192,-105.43666,1.2
1986,Mesa Lakes,622,39.05738,-108.05756,5.8
1987,Mesa Lakes,622,39.05738,-108.05756,6
1988,Mesa Lakes,622,39.05738,-108.05756,4.9
1989,Mesa Lakes,622,39.05738,-108.05756,5
1990,Mesa Lakes,622,39.05738,-108.05756,3.4
1991,Mesa Lakes,622,39.05738,-108.05756,6.5
1992,Mesa Lakes,622,39.05738,-108.05756,6.4
1993,Mesa Lakes,622,39.05738,-108.05756,10.5
1994,Mesa Lakes,622,39.05738,-108.05756,6.4
1995,Mesa Lakes,622,39.05738,-108.05756,10.4
1996,Mesa Lakes,622,39.05738,-108.05756,6.8
1997,Mesa Lakes,622,39.05738,-108.05756,8
1998,Mesa Lakes,622,39.05738,-108.05756,6.4
1999,Mesa Lakes,622,39.05738,-108.05756,4.2
2000,Mesa Lakes,622,39.05738,-108.05756,3.6
2001,Mesa Lakes,622,39.05738,-108.05756,3.9
2002,Mesa Lakes,622,39.05738,-108.05756,2.6
2003,Mesa Lakes,622,39.05738,-108.05756,5.1
2004,Mesa Lakes,622,39.05738,-108.05756,6.9
2005,Mesa Lakes,622,39.05738,-108.05756,9.9
2006,Mesa Lakes,622,39.05738,-108.05756,5.1
2007,Mesa Lakes,622,39.05738,-108.05756,3.9
2008,Mesa Lakes,622,39.05738,-108.05756,7.1
2009,Mesa Lakes,622,39.05738,-108.05756,5.3
2010,Mesa Lakes,622,39.05738,-108.05756,4.8
2011,Mesa Lakes,622,39.05738,-108.05756,9
2012,Mesa Lakes,622,39.05738,-108.05756,3.3
2013,Mesa Lakes,622,39.05738,-108.05756,4.9
2014,Mesa Lakes,622,39.05738,-108.05756,4.5
2015,Mesa Lakes,622,39.05738,-108.05756,4
2016,Mesa Lakes,622,39.05738,-108.05756,6.4
2017,Mesa Lakes,622,39.05738,-108.05756,6.3
2018,Mesa Lakes,622,39.05738,-108.05756,2.5
2019,Mesa Lakes,622,39.05738,-108.05756,8.5
2020,Mesa Lakes,622,39.05738,-108.05756,3.7
2021,Mesa Lakes,622,39.05738,-108.05756,3.6
2022,Mesa Lakes,622,39.05738,-108.05756,5.7
2023,Mesa Lakes,622,39.05738,-108.05756,7.4
2024,Mesa Lakes,622,39.05738,-108.05756,4.7
1998,Michigan Creek,937,39.43579,-105.91072,1.2
1999,Michigan Creek,937,39.43579,-105.91072,4.7
2000,Michigan Creek,937,39.43579,-105.91072,3.6
2001,Michigan Creek,937,39.43579,-105.91072,3.4
2002,Michigan Creek,937,39.43579,-105.91072,2.1
2003,Michigan Creek,937,39.43579,-105.91072,3.8
2004,Michigan Creek,937,39.43579,-105.91072,2.6
2005,Michigan Creek,937,39.43579,-105.91072,3.8
2006,Michigan Creek,937,39.43579,-105.91072,5.7
2007,Michigan Creek,937,39.43579,-105.91072,4.5
2008,Michigan Creek,937,39.43579,-105.91072,4.6
2009,Michigan Creek,937,39.43579,-105.91072,3.7
2010,Michigan Creek,937,39.43579,-105.91072,3.4
2011,Michigan Creek,937,39.43579,-105.91072,6
2012,Michigan Creek,937,39.43579,-105.91072,1.8
2013,Michigan Creek,937,39.43579,-105.91072,2.9
2014,Michigan Creek,937,39.43579,-105.91072,4.6
2015,Michigan Creek,937,39.43579,-105.91072,4.2
2016,Michigan Creek,937,39.43579,-105.91072,4
2017,Michigan Creek,937,39.43579,-105.91072,2.9
2018,Michigan Creek,937,39.43579,-105.91072,2.5
2019,Michigan Creek,937,39.43579,-105.91072,5.6
2020,Michigan Creek,937,39.43579,-105.91072,4.1
2021,Michigan Creek,937,39.43579,-105.91072,3.4
2022,Michigan Creek,937,39.43579,-105.91072,2.8
2023,Michigan Creek,937,39.43579,-105.91072,2.9
2024,Michigan Creek,937,39.43579,-105.91072,3.8
1980,Middle Creek,624,37.61779,-107.03932,2.2
1981,Middle Creek,624,37.61779,-107.03932,5.4
1982,Middle Creek,624,37.61779,-107.03932,8.7
1983,Middle Creek,624,37.61779,-107.03932,6.9
1984,Middle Creek,624,37.61779,-107.03932,7.5
1985,Middle Creek,624,37.61779,-107.03932,12.5
1986,Middle Creek,624,37.61779,-107.03932,13.4
1987,Middle Creek,624,37.61779,-107.03932,11.7
1988,Middle Creek,624,37.61779,-107.03932,4.8
1989,Middle Creek,624,37.61779,-107.03932,5.7
1990,Middle Creek,624,37.61779,-107.03932,4.6
1991,Middle Creek,624,37.61779,-107.03932,7
1992,Middle Creek,624,37.61779,-107.03932,6.4
1993,Middle Creek,624,37.61779,-107.03932,9
1994,Middle Creek,624,37.61779,-107.03932,5.4
1995,Middle Creek,624,37.61779,-107.03932,9.5
1996,Middle Creek,624,37.61779,-107.03932,4.6
1997,Middle Creek,624,37.61779,-107.03932,10.7
1998,Middle Creek,624,37.61779,-107.03932,7
1999,Middle Creek,624,37.61779,-107.03932,8.5
2000,Middle Creek,624,37.61779,-107.03932,4.1
2001,Middle Creek,624,37.61779,-107.03932,9.2
2002,Middle Creek,624,37.61779,-107.03932,2.2
2003,Middle Creek,624,37.61779,-107.03932,4.6
2004,Middle Creek,624,37.61779,-107.03932,8.2
2005,Middle Creek,624,37.61779,-107.03932,9.5
2006,Middle Creek,624,37.61779,-107.03932,4.2
2007,Middle Creek,624,37.61779,-107.03932,6.4
2008,Middle Creek,624,37.61779,-107.03932,9
2009,Middle Creek,624,37.61779,-107.03932,7.1
2010,Middle Creek,624,37.61779,-107.03932,6.5
2011,Middle Creek,624,37.61779,-107.03932,6.6
2012,Middle Creek,624,37.61779,-107.03932,4.8
2013,Middle Creek,624,37.61779,-107.03932,5.6
2014,Middle Creek,624,37.61779,-107.03932,6.3
2015,Middle Creek,624,37.61779,-107.03932,4.6
2016,Middle Creek,624,37.61779,-107.03932,6.4
2017,Middle Creek,624,37.61779,-107.03932,7.6
2018,Middle Creek,624,37.61779,-107.03932,3.5
2019,Middle Creek,624,37.61779,-107.03932,9.8
2020,Middle Creek,624,37.61779,-107.03932,6.3
2021,Middle Creek,624,37.61779,-107.03932,6.5
2022,Middle Creek,624,37.61779,-107.03932,6.1
2023,Middle Creek,624,37.61779,-107.03932,8.4
2024,Middle Creek,624,37.61779,-107.03932,5.4
2001,Middle Fork Camp,1014,39.79565,-106.02802,0.8
2002,Middle Fork Camp,1014,39.79565,-106.02802,2.5
2003,Middle Fork Camp,1014,39.79565,-106.02802,4
2004,Middle Fork Camp,1014,39.79565,-106.02802,2.3
2005,Middle Fork Camp,1014,39.79565,-106.02802,2.9
2006,Middle Fork Camp,1014,39.79565,-106.02802,4.5
2007,Middle Fork Camp,1014,39.79565,-106.02802,3.6
2008,Middle Fork Camp,1014,39.79565,-106.02802,4.6
2009,Middle Fork Camp,1014,39.79565,-106.02802,4.1
2010,Middle Fork Camp,1014,39.79565,-106.02802,2.5
2011,Middle Fork Camp,1014,39.79565,-106.02802,4.9
2012,Middle Fork Camp,1014,39.79565,-106.02802,1.6
2013,Middle Fork Camp,1014,39.79565,-106.02802,2.8
2014,Middle Fork Camp,1014,39.79565,-106.02802,4
2015,Middle Fork Camp,1014,39.79565,-106.02802,3
2016,Middle Fork Camp,1014,39.79565,-106.02802,4.4
2017,Middle Fork Camp,1014,39.79565,-106.02802,3.1
2018,Middle Fork Camp,1014,39.79565,-106.02802,2.2
2019,Middle Fork Camp,1014,39.79565,-106.02802,3.3
2020,Middle Fork Camp,1014,39.79565,-106.02802,3.4
2021,Middle Fork Camp,1014,39.79565,-106.02802,2.3
2022,Middle Fork Camp,1014,39.79565,-106.02802,2.7
2023,Middle Fork Camp,1014,39.79565,-106.02802,3.6
2024,Middle Fork Camp,1014,39.79565,-106.02802,3.6
1980,Mineral Creek,629,37.84737,-107.72657,7.1
1981,Mineral Creek,629,37.84737,-107.72657,2.3
1982,Mineral Creek,629,37.84737,-107.72657,5.8
1983,Mineral Creek,629,37.84737,-107.72657,6.2
1984,Mineral Creek,629,37.84737,-107.72657,7.2
1985,Mineral Creek,629,37.84737,-107.72657,6
1986,Mineral Creek,629,37.84737,-107.72657,5.2
1987,Mineral Creek,629,37.84737,-107.72657,5.2
1988,Mineral Creek,629,37.84737,-107.72657,3.6
1989,Mineral Creek,629,37.84737,-107.72657,4.4
1990,Mineral Creek,629,37.84737,-107.72657,2.3
1991,Mineral Creek,629,37.84737,-107.72657,4.3
1992,Mineral Creek,629,37.84737,-107.72657,3.9
1993,Mineral Creek,629,37.84737,-107.72657,6.8
1994,Mineral Creek,629,37.84737,-107.72657,4.2
1995,Mineral Creek,629,37.84737,-107.72657,8
1996,Mineral Creek,629,37.84737,-107.72657,5.3
1997,Mineral Creek,629,37.84737,-107.72657,7.4
1998,Mineral Creek,629,37.84737,-107.72657,4.6
1999,Mineral Creek,629,37.84737,-107.72657,4
2000,Mineral Creek,629,37.84737,-107.72657,3.4
2001,Mineral Creek,629,37.84737,-107.72657,4.5
2002,Mineral Creek,629,37.84737,-107.72657,2.7
2003,Mineral Creek,629,37.84737,-107.72657,3.9
2004,Mineral Creek,629,37.84737,-107.72657,5.4
2005,Mineral Creek,629,37.84737,-107.72657,6.6
2006,Mineral Creek,629,37.84737,-107.72657,3.9
2007,Mineral Creek,629,37.84737,-107.72657,4.1
2008,Mineral Creek,629,37.84737,-107.72657,6.6
2009,Mineral Creek,629,37.84737,-107.72657,4.9
2010,Mineral Creek,629,37.84737,-107.72657,4.3
2011,Mineral Creek,629,37.84737,-107.72657,5.6
2012,Mineral Creek,629,37.84737,-107.72657,2.7
2013,Mineral Creek,629,37.84737,-107.72657,3.2
2014,Mineral Creek,629,37.84737,-107.72657,5.2
2015,Mineral Creek,629,37.84737,-107.72657,3.6
2016,Mineral Creek,629,37.84737,-107.72657,4.9
2017,Mineral Creek,629,37.84737,-107.72657,5.8
2018,Mineral Creek,629,37.84737,-107.72657,2.1
2019,Mineral Creek,629,37.84737,-107.72657,7.5
2020,Mineral Creek,629,37.84737,-107.72657,4.8
2021,Mineral Creek,629,37.84737,-107.72657,4.1
2022,Mineral Creek,629,37.84737,-107.72657,3.1
2023,Mineral Creek,629,37.84737,-107.72657,5.5
2024,Mineral Creek,629,37.84737,-107.72657,3.9
1986,Molas Lake,632,37.74929,-107.68933,2.7
1987,Molas Lake,632,37.74929,-107.68933,7.4
1988,Molas Lake,632,37.74929,-107.68933,5.3
1989,Molas Lake,632,37.74929,-107.68933,7.2
1990,Molas Lake,632,37.74929,-107.68933,3.8
1991,Molas Lake,632,37.74929,-107.68933,7.1
1992,Molas Lake,632,37.74929,-107.68933,4.4
1993,Molas Lake,632,37.74929,-107.68933,10.3
1994,Molas Lake,632,37.74929,-107.68933,6.4
1995,Molas Lake,632,37.74929,-107.68933,12
1996,Molas Lake,632,37.74929,-107.68933,6.4
1997,Molas Lake,632,37.74929,-107.68933,10
1998,Molas Lake,632,37.74929,-107.68933,6.6
1999,Molas Lake,632,37.74929,-107.68933,7.1
2000,Molas Lake,632,37.74929,-107.68933,4.3
2001,Molas Lake,632,37.74929,-107.68933,6
2002,Molas Lake,632,37.74929,-107.68933,3.2
2003,Molas Lake,632,37.74929,-107.68933,4.9
2004,Molas Lake,632,37.74929,-107.68933,7.3
2005,Molas Lake,632,37.74929,-107.68933,9.1
2006,Molas Lake,632,37.74929,-107.68933,4.9
2007,Molas Lake,632,37.74929,-107.68933,4.5
2008,Molas Lake,632,37.74929,-107.68933,9.5
2009,Molas Lake,632,37.74929,-107.68933,8
2010,Molas Lake,632,37.74929,-107.68933,5.7
2011,Molas Lake,632,37.74929,-107.68933,8.3
2012,Molas Lake,632,37.74929,-107.68933,3.2
2013,Molas Lake,632,37.74929,-107.68933,3.9
2014,Molas Lake,632,37.74929,-107.68933,7
2015,Molas Lake,632,37.74929,-107.68933,4.1
2016,Molas Lake,632,37.74929,-107.68933,5.4
2017,Molas Lake,632,37.74929,-107.68933,8.6
2018,Molas Lake,632,37.74929,-107.68933,2.6
2019,Molas Lake,632,37.74929,-107.68933,9.2
2020,Molas Lake,632,37.74929,-107.68933,5.4
2021,Molas Lake,632,37.74929,-107.68933,4.2
2022,Molas Lake,632,37.74929,-107.68933,6.1
2023,Molas Lake,632,37.74929,-107.68933,7.8
2024,Molas Lake,632,37.74929,-107.68933,4.4
2008,Moon Pass,1124,37.96627,-106.55857,0.1
2009,Moon Pass,1124,37.96627,-106.55857,2.2
2010,Moon Pass,1124,37.96627,-106.55857,2
2011,Moon Pass,1124,37.96627,-106.55857,1.6
2012,Moon Pass,1124,37.96627,-106.55857,1.3
2013,Moon Pass,1124,37.96627,-106.55857,1.6
2014,Moon Pass,1124,37.96627,-106.55857,1.8
2015,Moon Pass,1124,37.96627,-106.55857,1.6
2016,Moon Pass,1124,37.96627,-106.55857,2.6
2017,Moon Pass,1124,37.96627,-106.55857,2.1
2018,Moon Pass,1124,37.96627,-106.55857,0.9
2019,Moon Pass,1124,37.96627,-106.55857,2.9
2020,Moon Pass,1124,37.96627,-106.55857,1.8
2021,Moon Pass,1124,37.96627,-106.55857,2.4
2022,Moon Pass,1124,37.96627,-106.55857,1.1
2023,Moon Pass,1124,37.96627,-106.55857,1.2
2024,Moon Pass,1124,37.96627,-106.55857,1.8
1985,Nast Lake,658,39.29695,-106.60786,1.1
1986,Nast Lake,658,39.29695,-106.60786,2.4
1987,Nast Lake,658,39.29695,-106.60786,1.6
1988,Nast Lake,658,39.29695,-106.60786,1.7
1989,Nast Lake,658,39.29695,-106.60786,1.7
1990,Nast Lake,658,39.29695,-106.60786,1.7
1991,Nast Lake,658,39.29695,-106.60786,2.7
1992,Nast Lake,658,39.29695,-106.60786,1.5
1993,Nast Lake,658,39.29695,-106.60786,3.3
1994,Nast Lake,658,39.29695,-106.60786,2.1
1995,Nast Lake,658,39.29695,-106.60786,3
1996,Nast Lake,658,39.29695,-106.60786,3.7
1997,Nast Lake,658,39.29695,-106.60786,3.5
1998,Nast Lake,658,39.29695,-106.60786,1.7
1999,Nast Lake,658,39.29695,-106.60786,1.2
2000,Nast Lake,658,39.29695,-106.60786,1.9
2001,Nast Lake,658,39.29695,-106.60786,1.6
2002,Nast Lake,658,39.29695,-106.60786,1.5
2003,Nast Lake,658,39.29695,-106.60786,1.8
2004,Nast Lake,658,39.29695,-106.60786,1.5
2005,Nast Lake,658,39.29695,-106.60786,1.6
2006,Nast Lake,658,39.29695,-106.60786,2.5
2007,Nast Lake,658,39.29695,-106.60786,1.5
2008,Nast Lake,658,39.29695,-106.60786,3.7
2009,Nast Lake,658,39.29695,-106.60786,2.4
2010,Nast Lake,658,39.29695,-106.60786,1.3
2011,Nast Lake,658,39.29695,-106.60786,3.4
2012,Nast Lake,658,39.29695,-106.60786,0.8
2013,Nast Lake,658,39.29695,-106.60786,1
2014,Nast Lake,658,39.29695,-106.60786,2.3
2015,Nast Lake,658,39.29695,-106.60786,1.6
2016,Nast Lake,658,39.29695,-106.60786,2.3
2017,Nast Lake,658,39.29695,-106.60786,2.9
2018,Nast Lake,658,39.29695,-106.60786,1.8
2019,Nast Lake,658,39.29695,-106.60786,3.1
2020,Nast Lake,658,39.29695,-106.60786,3.1
2021,Nast Lake,658,39.29695,-106.60786,2.1
2022,Nast Lake,658,39.29695,-106.60786,2.7
2023,Nast Lake,658,39.29695,-106.60786,3.1
2024,Nast Lake,658,39.29695,-106.60786,3
2002,Never Summer,1031,40.40392,-105.95567,3.3
2003,Never Summer,1031,40.40392,-105.95567,8.9
2004,Never Summer,1031,40.40392,-105.95567,7
2005,Never Summer,1031,40.40392,-105.95567,8.8
2006,Never Summer,1031,40.40392,-105.95567,8.1
2007,Never Summer,1031,40.40392,-105.95567,8
2008,Never Summer,1031,40.40392,-105.95567,9.2
2009,Never Summer,1031,40.40392,-105.95567,8.6
2010,Never Summer,1031,40.40392,-105.95567,8.3
2011,Never Summer,1031,40.40392,-105.95567,17.4
2012,Never Summer,1031,40.40392,-105.95567,4.9
2013,Never Summer,1031,40.40392,-105.95567,6.8
2014,Never Summer,1031,40.40392,-105.95567,10.6
2015,Never Summer,1031,40.40392,-105.95567,7.3
2016,Never Summer,1031,40.40392,-105.95567,8.1
2017,Never Summer,1031,40.40392,-105.95567,10.3
2018,Never Summer,1031,40.40392,-105.95567,7.6
2019,Never Summer,1031,40.40392,-105.95567,9.9
2020,Never Summer,1031,40.40392,-105.95567,7.9
2021,Never Summer,1031,40.40392,-105.95567,6.9
2022,Never Summer,1031,40.40392,-105.95567,9.6
2023,Never Summer,1031,40.40392,-105.95567,10.5
2024,Never Summer,1031,40.40392,-105.95567,8.2
1980,Niwot,663,40.03581,-105.5452,0.7
1981,Niwot,663,40.03581,-105.5452,1.4
1982,Niwot,663,40.03581,-105.5452,5
1983,Niwot,663,40.03581,-105.5452,5.6
1984,Niwot,663,40.03581,-105.5452,6.3
1985,Niwot,663,40.03581,-105.5452,3.7
1986,Niwot,663,40.03581,-105.5452,4.8
1987,Niwot,663,40.03581,-105.5452,3.6
1988,Niwot,663,40.03581,-105.5452,4.3
1989,Niwot,663,40.03581,-105.5452,3.1
1990,Niwot,663,40.03581,-105.5452,4.6
1991,Niwot,663,40.03581,-105.5452,3.1
1992,Niwot,663,40.03581,-105.5452,3.4
1993,Niwot,663,40.03581,-105.5452,4.5
1994,Niwot,663,40.03581,-105.5452,4.8
1995,Niwot,663,40.03581,-105.5452,5.1
1996,Niwot,663,40.03581,-105.5452,7.4
1997,Niwot,663,40.03581,-105.5452,6.6
1998,Niwot,663,40.03581,-105.5452,4.3
1999,Niwot,663,40.03581,-105.5452,3.4
2000,Niwot,663,40.03581,-105.5452,3.6
2001,Niwot,663,40.03581,-105.5452,2.8
2002,Niwot,663,40.03581,-105.5452,2
2003,Niwot,663,40.03581,-105.5452,4
2004,Niwot,663,40.03581,-105.5452,3.2
2005,Niwot,663,40.03581,-105.5452,4.1
2006,Niwot,663,40.03581,-105.5452,4.3
2007,Niwot,663,40.03581,-105.5452,5.5
2008,Niwot,663,40.03581,-105.5452,4.1
2009,Niwot,663,40.03581,-105.5452,4
2010,Niwot,663,40.03581,-105.5452,3.9
2011,Niwot,663,40.03581,-105.5452,6
2012,Niwot,663,40.03581,-105.5452,2.9
2013,Niwot,663,40.03581,-105.5452,3.6
2014,Niwot,663,40.03581,-105.5452,5.6
2015,Niwot,663,40.03581,-105.5452,4.7
2016,Niwot,663,40.03581,-105.5452,4.9
2017,Niwot,663,40.03581,-105.5452,5.1
2018,Niwot,663,40.03581,-105.5452,3.6
2019,Niwot,663,40.03581,-105.5452,5
2020,Niwot,663,40.03581,-105.5452,5.2
2021,Niwot,663,40.03581,-105.5452,4.1
2022,Niwot,663,40.03581,-105.5452,4.1
2023,Niwot,663,40.03581,-105.5452,4.5
2024,Niwot,663,40.03581,-105.5452,4.4
1980,North Costilla,665,36.99396,-105.25988,1.8
1981,North Costilla,665,36.99396,-105.25988,0.2
1982,North Costilla,665,36.99396,-105.25988,0.8
1983,North Costilla,665,36.99396,-105.25988,2.4
1984,North Costilla,665,36.99396,-105.25988,2.1
1985,North Costilla,665,36.99396,-105.25988,1.2
1986,North Costilla,665,36.99396,-105.25988,0.4
1987,North Costilla,665,36.99396,-105.25988,2.3
1988,North Costilla,665,36.99396,-105.25988,1.1
1989,North Costilla,665,36.99396,-105.25988,1.7
1990,North Costilla,665,36.99396,-105.25988,1.4
1991,North Costilla,665,36.99396,-105.25988,1.5
1992,North Costilla,665,36.99396,-105.25988,2.9
1993,North Costilla,665,36.99396,-105.25988,3.2
1994,North Costilla,665,36.99396,-105.25988,3.5
1995,North Costilla,665,36.99396,-105.25988,3.1
1996,North Costilla,665,36.99396,-105.25988,1.4
1997,North Costilla,665,36.99396,-105.25988,2.2
1998,North Costilla,665,36.99396,-105.25988,2.3
1999,North Costilla,665,36.99396,-105.25988,0.8
2000,North Costilla,665,36.99396,-105.25988,1.3
2001,North Costilla,665,36.99396,-105.25988,2.1
2002,North Costilla,665,36.99396,-105.25988,0.9
